"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","COUNTERPART_COUNTRY.ID","COUNTERPART_COUNTRY","FREQUENCY.ID","FREQUENCY","SCALE.ID","SCALE","TRADE_FLOW.ID","TRADE_FLOW","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.KWT.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","KWT","Kuwait","A","Annual","6","Millions","XG","Exports of goods","479.986366","707.637423","644.206012","552.526672","741.464337","595.869709","705.3462735808886","369.4676374873802","799.5848664372911"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BMU.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BMU","Bermuda","A","Annual","6","Millions","MG","Imports of goods","0.076958","0.187695","0.04808","0.032335","0.011066","0.034286","0.0371406049775854","0.0287474515381048","0.0237007473798114"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MRT.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MRT","Mauritania, Islamic Republic of","A","Annual","6","Millions","XG","Exports of goods","24.048796","14.6264","24.481185","15.727096","35.877546","15.603128","0.4664926816033221","1.041305318643474","4.208884784697303"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SWE.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SWE","Sweden","A","Annual","6","Millions","XG","Exports of goods","2224.427249","1933.798331","3094.508827","2337.443527","1015.51993","1071.809668","359.9937135211848","17.01254252386899","18.58424017803803"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MEX.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MEX","Mexico","A","Annual","6","Millions","XG","Exports of goods","1049.920013","1526.371347","2002.169022","1477.59371","1164.56145","3403.154392","3518.68037194003","3249.74353321824","2524.149018939609"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.PAK.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","PAK","Pakistan","A","Annual","6","Millions","XG","Exports of goods","134.137348","263.2713","418.321735","168.375997","582.259341","343.509904","369.6025577431037","570.9254738878436","367.1607700118625"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GEO.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GEO","Georgia","A","Annual","6","Millions","XG","Exports of goods","839.997381","965.977436","1150.082712","1094.246781","979.515965","1152.40998","2067.393496864438","1964.655368681053","2082.780365382352"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.ESP.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","ESP","Spain","A","Annual","6","Millions","XG","Exports of goods","1954.048287","2219.667518","2386.725166","2566.063032","1695.316126","3844.382884","4214.26688775611","1827.468991443897","1471.595715227929"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.IND.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","IND","India","A","Annual","6","Millions","MG","Imports of goods","2397.904378","2905.676177","3222.74018","3920.091202","3458.094202","4427.096827","3869.556828017239","5436.088883183193","6539.680650300447"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BGR.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BGR","Bulgaria","A","Annual","6","Millions","MG","Imports of goods","480.36081","547.130877","524.955466","576.752124","521.844972","570.577996","565.7329298774527","599.6717116164636","445.1393784648892"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.PAK.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","PAK","Pakistan","A","Annual","6","Millions","MG","Imports of goods","271.992241","279.743252","312.588241","360.398805","292.91389","353.495202","159.9476734293105","179.1536567050687","134.0048555466371"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.GEO.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","GEO","Georgia","A","Annual","6","Millions","MG","Imports of goods","256.558196","446.496404","463.746895","519.694375","499","637.862208","671.7086354674906","686.9533190270817","710.5658449299704"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.TX799.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","TX799","Africa not specified","A","Annual","6","Millions","MG","Imports of goods","0.067067","0.006053","0.141191","0.005469","0.326934","0.176036","0.028854","0.022331","0.018411"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.TTO.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","TTO","Trinidad and Tobago","A","Annual","6","Millions","XG","Exports of goods","728.546872","729.250238","558.337005","42.885977","19.59285","2.346336","0.9154486121680344","10.47335772361484","26.56470642160379"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.COM.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","COM","Comoros, Union of the","A","Annual","6","Millions","XG","Exports of goods","","","","","","0.03159","0.04683724843661172","",""
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BGR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BGR","Bulgaria","A","Annual","6","Millions","XG","Exports of goods","2312.978892","2900.431758","2946.881099","2705.779347","1873.023954","2669.627011","4791.519844106873","2745.061139400417","226.112256164221"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MOZ.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MOZ","Mozambique, Republic of","A","Annual","6","Millions","XG","Exports of goods","41.176373","70.925572","95.364853","68.701821","95.844941","54.78014","73.26970303096669","150.569183062253","172.1012714370025"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.IND.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","IND","India","A","Annual","6","Millions","XG","Exports of goods","5311.30962","6456.57238","7755.180689","7237.262847","5957.996507","9128.900981","41913.18131818568","64462.17615487813","68739.80627471397"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MOZ.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MOZ","Mozambique, Republic of","A","Annual","6","Millions","MG","Imports of goods","33.946604","21.386549","19.435957","23.25688","32.321787","54.45034","6.587285058161346","1.114491982757598","1.10504964477822"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BOL.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BOL","Bolivia","A","Annual","6","Millions","MG","Imports of goods","6.311846","12.108884","8.296077","9.561981","4.247792","14.61469","44.21745472569428","13.57278672317301","0.9773636021565328"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.JAM.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","JAM","Jamaica","A","Annual","6","Millions","MG","Imports of goods","85.790128","72.441477","116.518398","88.803184","77.199165","61.48475","138.8471620403218","192.164250224534","160.4895892394672"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.FRO.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","FRO","Faroe Islands","A","Annual","6","Millions","MG","Imports of goods","280.290184","369.66992","336.565103","319.034195","281.86863","351.52441","736.4692423672273","749.7644329343673","761.6162527244431"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MUS.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MUS","Mauritius","A","Annual","6","Millions","MG","Imports of goods","7.244788","6.870047","7.856593","9.248219","8.284332","7.653632","2.882856456692029","4.432133449163817","2.267159509359474"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GRL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GRL","Greenland","A","Annual","6","Millions","XG","Exports of goods","0.012064","","0.008543","0.00735","0.005673","0.146943","0.06684113581492664","0.06684113581492664","0.06684113581492664"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BEN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BEN","Benin","A","Annual","6","Millions","MG","Imports of goods","0.02711","0.024871","0.02735","0.008718","0.186988","0.464206","0.4081492689216739","0.09803089975161535","3.066491209146718"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.NLD.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","NLD","Netherlands, The","A","Annual","6","Millions","XG","Exports of goods","29257.716835","35645.421654","43598.519474","44857.94669","25344.98227","42161.121739","43051.3007053693","9155.972611701728","4249.461185520523"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.HKG.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","HKG","Hong Kong Special Administrative Region, People's Republic of China","A","Annual","6","Millions","MG","Imports of goods","167.65913","223.391122","382.550673","476.176581","424.340335","551.866787","264.7912117157258","294.2812235809491","166.4589217178049"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BRA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BRA","Brazil","A","Annual","6","Millions","MG","Imports of goods","2523.984933","3186.323367","2471.099551","2143.330096","2009.977465","2222.623874","2755.275506564241","1875.326726151736","2024.617481390884"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SUR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SUR","Suriname","A","Annual","6","Millions","XG","Exports of goods","1.688853","2.286246","2.958255","4.181639","2.014279","3.486914","1.514958000288145","","0.0544551362784484"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SVN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SVN","Slovenia, Republic of","A","Annual","6","Millions","XG","Exports of goods","182.044443","269.910478","377.088211","489.569739","439.629786","339.046025","1149.931151514105","122.1988854993773","102.9445238608746"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.KOR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","KOR","Korea, Republic of","A","Annual","6","Millions","XG","Exports of goods","10027.244444","12434.72512","17886.789046","16377.066137","12524.226573","16899.59033","14427.1348259582","8657.755217797674","6691.573903109532"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.TGO.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","TGO","Togo","A","Annual","6","Millions","XG","Exports of goods","23.213451","56.573934","196.55453","399.952161","303.246524","287.602881","217.242117512241","113.3968620621394","700.9477292467702"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.GMB.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","GMB","Gambia, The","A","Annual","6","Millions","MG","Imports of goods","0.010681","0.048067","0.002971","0.002119","0.091819","0.003754","","",""
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.UZB.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","UZB","Uzbekistan, Republic of","A","Annual","6","Millions","XG","Exports of goods","1965.051136","2626.658444","3324.858701","3911.471347","4567.761457","5205.731956","6103.541548073525","22836.03868519212","28466.227202421"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.BFA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","BFA","Burkina Faso","A","Annual","6","Millions","MG","Imports of goods","0.098003","0.120902","0.105548","0.323136","0.001625","0.055054","0.4176666148989898","1.045796608333334","7.620568423863636"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MMR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MMR","Myanmar","A","Annual","6","Millions","XG","Exports of goods","239.020271","167.349343","271.40766","279.921863","236.107478","284.338678","528.8894268245492","646.0786526340473","406.3158133583869"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.TX884.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","TX884","Europe not specified","A","Annual","6","Millions","MG","Imports of goods","195.094097","449.742673","139.886364","156.201268","280.974845","109.754608","59.756634","46.248292","38.133697"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.EGY.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","EGY","Egypt, Arab Republic of","A","Annual","6","Millions","MG","Imports of goods","373.733654","502.794952","517.726007","478.224794","515.573304","591.830469","722.2675352511539","637.6215946514516","757.487325221531"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.EGY.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","EGY","Egypt, Arab Republic of","A","Annual","6","Millions","XG","Exports of goods","3780.990153","6214.720032","7145.67921","5375.899728","4028.957084","4195.994473","5074.380776673963","6757.041251655018","8784.643237382216"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GTM.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GTM","Guatemala","A","Annual","6","Millions","XG","Exports of goods","37.260987","46.910605","81.563391","70.712043","63.63346","182.921311","142.2517482601782","81.74643683721754","110.7222807894467"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.FRA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","FRA","France","A","Annual","6","Millions","XG","Exports of goods","4853.050755","5928.657281","7785.043349","6444.099852","4688.701149","9907.496184","13823.59187807352","3169.45079149848","3661.12500779477"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.ZMB.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","ZMB","Zambia","A","Annual","6","Millions","XG","Exports of goods","0.569114","0.334186","3.718893","87.042596","8.944597","4.552411","8.129556561275439","8.090271680351895","9.672017342445908"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.LBY.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","LBY","Libya","A","Annual","6","Millions","XG","Exports of goods","73.742357","135.183018","227.091259","154.876168","107.327836","331.884841","17.53855259275113","",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.LBN.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","LBN","Lebanon","A","Annual","6","Millions","MG","Imports of goods","11.044165","8.885427","11.494877","15.059015","12.90603","22.634887","7.181008","5.557696","4.582561"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.CYP.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","CYP","Cyprus","A","Annual","6","Millions","XG","Exports of goods","282.810827","306.263245","786.438485","764.580235","262.682962","232.371781","497.8170415721264","39.09808848395052","13.07330251003236"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.GTM.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","GTM","Guatemala","A","Annual","6","Millions","MG","Imports of goods","16.267716","24.06954","27.805285","20.317167","30.156819","39.689529","7.813293109848127","3.000749810844034","3.566893984515413"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.ITA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","ITA","Italy","A","Annual","6","Millions","XG","Exports of goods","11936.576365","13831.466664","16394.974441","14358.872037","9786.326305","19326.976476","26792.525779","4076.084417","2234.528393"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.LBN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","LBN","Lebanon","A","Annual","6","Millions","XG","Exports of goods","527.201751","624.325343","456.625685","509.871521","288.698012","520.080279","220.518443","158.197843","161.507065"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.CAF.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","CAF","Central African Republic","A","Annual","6","Millions","MG","Imports of goods","0.018178","","","","","","","",""
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.CHE.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","CHE","Switzerland","A","Annual","6","Millions","XG","Exports of goods","3168.270509","3907.415802","4934.430868","3913.767662","2909.646566","2822.777261","3598.167543201042","7432.847697725583","1531.269498737275"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.SLE.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","SLE","Sierra Leone","A","Annual","6","Millions","MG","Imports of goods","0.41927","0.294922","0.286023","0.547328","0.137962","0.636935","0.031257","0.02419","0.019946"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.POL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","POL","Poland, Republic of","A","Annual","6","Millions","XG","Exports of goods","9132.705555","11516.189621","16290.541875","12368.277234","9405.540875","16727.56138","13774.835943387","2102.074053538817","1442.610649849914"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.FRA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","FRA","France","A","Annual","6","Millions","MG","Imports of goods","8519.502819","9530.084629","9577.051713","8573.329058","8093.533508","12210.890649","5303.293445641907","3551.124641587941","3551.784687051826"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.POL.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","POL","Poland, Republic of","A","Annual","6","Millions","MG","Imports of goods","3957.609958","4899.313817","5135.917476","5076.278005","4862.151106","5808.420807","3119.331787278205","2438.982574607689","1817.828216138756"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SLE.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SLE","Sierra Leone","A","Annual","6","Millions","XG","Exports of goods","2.214881","1.522891","0.690269","1.06009","0.731558","1.804745","0.01091912069405982","0.0107940883335921","0.009750291395758962"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.CYP.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","CYP","Cyprus","A","Annual","6","Millions","MG","Imports of goods","51.661151","8.078383","11.983842","21.871498","16.041632","42.147455","20.74896176709362","10.55060145133095","8.347661817891497"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.ITA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","ITA","Italy","A","Annual","6","Millions","MG","Imports of goods","7846.447285","10100.182636","10569.251528","10884.462478","10212.845917","12025.847657","9057.492556","7383.985067","6995.05512"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GNQ.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GNQ","Equatorial Guinea, Republic of","A","Annual","6","Millions","XG","Exports of goods","1.08523","0.502819","34.233525","0.131962","","","","",""
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.DZA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","DZA","Algeria","A","Annual","6","Millions","XG","Exports of goods","3966.280515","4625.14673","4800.740605","3307.41395","3125.498018","2988.062821","3096.717815486603","3107.918670201772","4261.369568244117"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.CHL.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","CHL","Chile","A","Annual","6","Millions","XG","Exports of goods","43.473738","79.117619","124.47932","97.333302","57.304246","99.813315","36.62128820691847","24.63032662691251","27.3717281710127"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.KAZ.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","KAZ","Kazakhstan, Republic of","A","Annual","6","Millions","XG","Exports of goods","9450.976123","12071.858687","12738.306284","13682.530731","14052.644309","18474.116961","18198.32953377183","16991.044297006",""
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.AUS.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","AUS","Australia","A","Annual","6","Millions","XG","Exports of goods","63.294962","120.707585","140.929696","134.901384","126.832063","236.370352","367.841878413503","5.156391388963104","1.361693969360501"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SDN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SDN","Sudan","A","Annual","6","Millions","XG","Exports of goods","231.585688","437.912559","509.06158","274.187809","370.780244","306.350094","689.5365212189876","615.7116237688037","336.054360451206"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MLT.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MLT","Malta","A","Annual","6","Millions","XG","Exports of goods","2200.389919","2478.403254","4665.250373","3757.177754","2330.506358","2359.787392","1336.461999983019","373.6239235415667","46.96716461997822"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.VNM.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","VNM","Vietnam","A","Annual","6","Millions","XG","Exports of goods","1373.091986","1766.335148","2470.069561","1138.344013","1614.655095","2240.698212","1962.69015044499","1914.516446053691","2247.311063099888"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.MLT.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","MLT","Malta","A","Annual","6","Millions","MG","Imports of goods","29.725369","25.556102","30.40417","21.378905","21.624665","25.160223","1.47133155596494","0.5318977598276101","0.01040328118068784"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.KAZ.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","KAZ","Kazakhstan, Republic of","A","Annual","6","Millions","MG","Imports of goods","3627.187739","4854.668918","5224.092654","5346.420617","5034.126119","7130.609522","8920.670841644553","9944.234153281539",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.CHL.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","CHL","Chile","A","Annual","6","Millions","MG","Imports of goods","598.384803","829.393896","1056.972707","926.527831","861.415184","773.799459","578.2370345667977","580.2442090311621","433.3114288776362"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.MDG.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","MDG","Madagascar, Republic of","A","Annual","6","Millions","XG","Exports of goods","1.704579","2.17013","13.272733","7.909742","8.234747","17.875731","3.52679392330188","0.5873324984074767","0.2824948700728323"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.SLV.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","SLV","El Salvador","A","Annual","6","Millions","XG","Exports of goods","6.89617","15.46246","20.706","24.751896","16.238432","86.713652","89.15737458369187","39.02922288251695","29.05171450077867"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.PRK.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","PRK","Korea, Democratic People's Republic of","A","Annual","6","Millions","XG","Exports of goods","68.022578","74.269212","32.162673","46.397973","42.007345","","","",""
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.AUS.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","AUS","Australia","A","Annual","6","Millions","MG","Imports of goods","469.50427","510.269126","671.047947","713.756941","663.767759","738.731856","186.7484663562127","3.075038853240644","1.822925216687042"
"IMF.STA:IMTS(1.0.0)","RUS.MG_CIF_USD.DZA.A","OBS_VALUE","RUS","Russian Federation","MG_CIF_USD","Imports of goods, Cost insurance freight (CIF), US dollar","DZA","Algeria","A","Annual","6","Millions","MG","Imports of goods","8.165879","8.922456","10.467216","8.902095","9.139714","20.022669","62.64420485510593","11.4504780003871","12.12542014204335"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.KEN.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","KEN","Kenya","A","Annual","6","Millions","XG","Exports of goods","130.061489","203.577535","220.639691","160.057339","246.146107","221.111601","198.1745261013802","383.4212658610487","378.9875361891778"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.GHA.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","GHA","Ghana","A","Annual","6","Millions","XG","Exports of goods","199.936417","135.032407","110.030402","123.475529","113.23745","166.391354","93.28364533471601","620.7591587585205","883.2997483115749"
"IMF.STA:IMTS(1.0.0)","RUS.XG_FOB_USD.BLR.A","OBS_VALUE","RUS","Russian Federation","XG_FOB_USD","Exports of goods, Free on board (FOB), US dollar","BLR","Belarus, Republic of","A","Annual","6","Millions","XG","Exports of goods","14106.665299","18130.668771","21562.752686","19955.465987","16029.02772","22825.634944","28677.04655285568","38278.22450891479","32948.84844749824"
